name,topics,topic_0,topic_1
昨日新增确诊病例3例,"[(0, 0.039044574), (1, 0.96095544)]",0.0390445739030838,0.9609554409980774
上海新增1例境外输入病例,"[(0, 0.04579791), (1, 0.9542021)]",0.045797910541296005,0.9542021155357361
两代英雄见面会,"[(0, 0.9448494), (1, 0.05515064)]",0.9448493719100952,0.05515063926577568
逛逛夜市场  样样有优惠,"[(0, 0.035364814), (1, 0.9646352)]",0.03536481410264969,0.9646351933479309
疫情后中小旅社面临现金流“大考”,"[(0, 0.65818006), (1, 0.3418199)]",0.6581800580024719,0.3418199121952057
“5岁”拼多多迎6亿用户新时代,"[(0, 0.017683929), (1, 0.9823161)]",0.017683928832411766,0.9823160767555237
我的生活，没有角色精彩,"[(0, 0.54927135), (1, 0.45072865)]",0.5492713451385498,0.4507286548614502
尝过酸甜苦辣 遇见幸福,"[(0, 0.9442012), (1, 0.055798825)]",0.9442011713981628,0.05579882487654686
离百年俱乐部有多远？,"[(0, 0.1262386), (1, 0.87376136)]",0.1262385994195938,0.8737613558769226
一副旧球拍  一抹上海情,"[(0, 0.49438286), (1, 0.5056172)]",0.4943828582763672,0.5056172013282776
熊育群 从建筑师到作家的跋涉,"[(0, 0.9785888), (1, 0.021411205)]",0.9785888195037842,0.02141120471060276
《在城里放羊》：放飞梦想,"[(0, 0.14103058), (1, 0.8589694)]",0.14103057980537415,0.8589693903923035
做人如山 做事像水,"[(0, 0.025433356), (1, 0.9745666)]",0.025433355942368507,0.9745665788650513
新书速递,"[(0, 0.81505084), (1, 0.18494914)]",0.8150508403778076,0.1849491447210312
散文之旅，充满人生况味,"[(0, 0.9915656)]",0.9915655851364136,0.0
听雨（诗并画）,"[(0, 0.14389965), (1, 0.8561003)]",0.14389964938163757,0.85610032081604
槐花几时开,"[(0, 0.639842), (1, 0.36015803)]",0.6398419737815857,0.3601580262184143
那些年中国青年想什么,"[(0, 0.71417296), (1, 0.28582698)]",0.7141729593276978,0.28582698106765747
十二载一轮回,"[(0, 0.9294611), (1, 0.07053887)]",0.9294611215591431,0.07053887099027634
爱神花园醒了,"[(0, 0.9898609), (1, 0.010139055)]",0.9898608922958374,0.010139054618775845
把打字机做到极致,"[(0, 0.6108658), (1, 0.3891342)]",0.6108657717704773,0.3891341984272003
等一场樱花雨,"[(0, 0.5615528), (1, 0.43844718)]",0.5615528225898743,0.43844717741012573
心与花明,"[(0, 0.20891619), (1, 0.7910838)]",0.20891618728637695,0.791083812713623
南风树树熟枇杷,"[(0, 0.8281796), (1, 0.17182036)]",0.8281795978546143,0.17182035744190216
保护好“地球之肾”,"[(0, 0.014877412), (1, 0.9851226)]",0.014877411536872387,0.9851226210594177
吃拌面,"[(0, 0.9550022), (1, 0.044997796)]",0.9550021886825562,0.044997796416282654
美丽的宋妈妈,"[(0, 0.8202758), (1, 0.17972422)]",0.8202757835388184,0.17972421646118164
一杯清茶 除了“清香”还该有什么？,"[(0, 0.9531362), (1, 0.046863806)]",0.9531362056732178,0.04686380550265312
“秋天”的路道阻且长,"[(0, 0.9493206), (1, 0.050679438)]",0.9493206143379211,0.050679437816143036
一群老闺蜜敌不过一个苏老爹,"[(0, 0.60841477), (1, 0.3915853)]",0.6084147691726685,0.3915852904319763
建造“人工湖”,"[(0, 0.8207359), (1, 0.17926419)]",0.8207358717918396,0.17926418781280518
我家的“整理达人”,"[(0, 0.6186016), (1, 0.38139838)]",0.6186016201972961,0.38139837980270386
背诵,"[(0, 0.48928058), (1, 0.5107194)]",0.4892805814743042,0.5107194185256958
暮春暖风吹拂,"[(0, 0.97956777), (1, 0.020432275)]",0.9795677661895752,0.020432274788618088
开学纪实,"[(0, 0.9349568), (1, 0.06504322)]",0.9349567890167236,0.06504321843385696
加油，中考生,"[(0, 0.97959477), (1, 0.020405276)]",0.9795947670936584,0.020405275747179985
丽云坊的希望之光,"[(0, 0.29676533), (1, 0.7032347)]",0.2967653274536133,0.7032346725463867
公卫这盏“路灯”，要一直亮着,"[(0, 0.7858609), (1, 0.21413906)]",0.7858608961105347,0.21413905918598175
“湖北代表团一定得来一下”,"[(0, 0.21605478), (1, 0.7839452)]",0.2160547822713852,0.7839452028274536
努力使法治成为上海核心竞争力重要标志,"[(0, 0.09415639), (1, 0.9058436)]",0.09415639191865921,0.9058436155319214
改革疾控体系提升预警应急能力,"[(0, 0.9651609), (1, 0.03483906)]",0.9651609063148499,0.03483906015753746
“湖北代表团我一定得来一下”,"[(0, 0.7939935), (1, 0.20600647)]",0.7939934730529785,0.2060064673423767
使法治成为上海核心竞争力重要标志,"[(0, 0.5516796), (1, 0.4483204)]",0.5516796112060547,0.4483203887939453
改革疾控体系提升预警应急能力,"[(0, 0.9045258), (1, 0.0954742)]",0.9045258164405823,0.09547419846057892
5月26日两会日历,"[(0, 0.1622222), (1, 0.83777785)]",0.16222220659255981,0.837777853012085
首次视频大会发言  首次用上PPT形式,"[(0, 0.8614595), (1, 0.13854055)]",0.861459493637085,0.13854055106639862
上海“较真”代表第三次“一追到底”,"[(0, 0.8124361), (1, 0.18756387)]",0.8124361038208008,0.18756386637687683
让制度站在英雄前面,"[(0, 0.7924243), (1, 0.20757572)]",0.7924243211746216,0.207575723528862
挖掘新潜力，促进恢复性消费,"[(0, 0.622682), (1, 0.37731802)]",0.6226819753646851,0.37731802463531494
稳就业怎么稳  保就业怎么保,"[(0, 0.85115993), (1, 0.14884008)]",0.851159930229187,0.14884008467197418
公卫这盏“路灯”，要一直亮着,"[(0, 0.9579429), (1, 0.042057134)]",0.9579429030418396,0.042057134211063385
打造人类命运共同体,"[(0, 0.43366283), (1, 0.5663372)]",0.4336628317832947,0.5663372278213501
同舟共济 中国愿做“及时雨”  信念如一 各国共迎最终胜利,"[(0, 0.37033585), (1, 0.6296642)]",0.3703358471393585,0.6296641826629639
公卫“守门人”珍惜并善待,"[(0, 0.7843717), (1, 0.21562833)]",0.7843716740608215,0.21562832593917847
“非常时期”花好每分钱,"[(0, 0.5897798), (1, 0.41022018)]",0.589779794216156,0.4102201759815216
推动外卖“升级”，保护年轻人的胃,"[(0, 0.12162475), (1, 0.87837523)]",0.12162475287914276,0.878375232219696
创作艺术佳作 暖人心增信心,"[(0, 0.93008995), (1, 0.069910064)]",0.9300899505615234,0.06991006433963776
将性同意年龄由14周岁提至16周岁,"[(0, 0.82279676), (1, 0.17720327)]",0.8227967619895935,0.17720326781272888
让离异家庭孩子享有“亲情权”,"[(0, 0.9576165), (1, 0.04238353)]",0.9576165080070496,0.042383529245853424
带货时代,"[(0, 0.13273561), (1, 0.8672644)]",0.13273561000823975,0.8672643899917603
买车、养车、玩车样样有福利,"[(0, 0.094535686), (1, 0.90546435)]",0.09453568607568741,0.9054643511772156
大瀑布前摆台推荐农特产,"[(0, 0.01021417), (1, 0.9897858)]",0.010214170441031456,0.9897857904434204
上海将构建东南西北四大区域中医医联体,"[(0, 0.929891), (1, 0.07010899)]",0.9298909902572632,0.07010898739099503
“切钢索”就能赢取汽车使用权,"[(0, 0.10624995), (1, 0.8937501)]",0.10624995082616806,0.8937500715255737
昨新增确诊病例11例,"[(0, 0.03414478), (1, 0.9658552)]",0.03414478152990341,0.9658551812171936
上海昨无新增确诊病例,"[(0, 0.021289198), (1, 0.9787108)]",0.021289197728037834,0.9787107706069946
读书再忙别忘放眼看世界,"[(0, 0.6153984), (1, 0.38460153)]",0.6153984069824219,0.38460153341293335
你投资虹口旅游  虹口也资助你,"[(0, 0.8531267), (1, 0.14687333)]",0.8531267046928406,0.1468733251094818
链家的坚守和信仰,"[(0, 0.041131683), (1, 0.9588683)]",0.04113168269395828,0.9588683247566223
英国部分学生六月一日返校,"[(0, 0.3896142), (1, 0.61038584)]",0.38961419463157654,0.6103858351707458
巴客机失事初步调查疑问重重,"[(0, 0.50547004), (1, 0.49453)]",0.5054700374603271,0.49452999234199524
美国宣布对巴西实施旅行禁令,"[(0, 0.016232481), (1, 0.98376757)]",0.016232481226325035,0.983767569065094
疫情期间两度“跑路”心腹被“围攻”难坏首相,"[(0, 0.08557178), (1, 0.9144282)]",0.0855717808008194,0.914428174495697
掌上文艺,"[(0, 0.587348), (1, 0.41265205)]",0.5873479843139648,0.41265204548835754
1400万人为你书写,"[(0, 0.6678609), (1, 0.33213905)]",0.6678609251976013,0.3321390450000763
夜风拂面吃碗面,"[(0, 0.58657473), (1, 0.4134253)]",0.5865747332572937,0.4134252965450287
我爱辽足此生不变,"[(1, 0.9909361)]",0.0,0.9909361004829407
奥赛罗的悲剧不分性别,"[(0, 0.5851299), (1, 0.41487005)]",0.5851299166679382,0.4148700535297394
不止看归化,"[(0, 0.040311903), (1, 0.9596881)]",0.04031190276145935,0.959688127040863
德甲纸板人入场助阵,"[(0, 0.87698054), (1, 0.12301951)]",0.8769805431365967,0.1230195090174675
武磊梅西要回来了,"[(0, 0.015124953), (1, 0.9848751)]",0.015124953351914883,0.9848750829696655
中甲射手还要破门,"[(0, 0.017739084), (1, 0.9822609)]",0.017739083617925644,0.9822608828544617
南风轻吹　这里的夜最具风情,"[(0, 0.46041054), (1, 0.53958946)]",0.46041053533554077,0.5395894646644592
纯粹,"[(0, 0.1422883), (1, 0.85771173)]",0.14228829741477966,0.8577117323875427
三只猫也想你了,"[(0, 0.99061006)]",0.9906100630760193,0.0
我能想到最浪漫的事,"[(0, 0.1879838), (1, 0.8120162)]",0.18798379600048065,0.8120161890983582
爱胜过标准,"[(0, 0.3099507), (1, 0.6900493)]",0.30995070934295654,0.6900492906570435
徐霞客三上雁荡山,"[(0, 0.025739564), (1, 0.97426045)]",0.02573956362903118,0.9742604494094849
刘海粟与朱复戡,"[(0, 0.022034576), (1, 0.9779654)]",0.022034576162695885,0.9779654145240784
饭店奇葩,"[(0, 0.073099315), (1, 0.9269007)]",0.07309931516647339,0.9269006848335266
桑葚·桑葚酒·《桑葚忆》,"[(0, 0.9902771)]",0.990277111530304,0.0
杂粮时代,"[(0, 0.98951966), (1, 0.010480356)]",0.9895196557044983,0.010480356402695179
以粉代墨别具匠心,"[(0, 0.022937281), (1, 0.97706276)]",0.02293728105723858,0.9770627617835999
蔬菜长大的秩序,"[(0, 0.93166083), (1, 0.06833916)]",0.9316608309745789,0.06833916157484055
海天“猎鲨”鏖战激,"[(0, 0.9568447), (1, 0.043155294)]",0.956844687461853,0.04315529391169548
“教科书式攻击”,"[(0, 0.80004305), (1, 0.19995697)]",0.8000430464744568,0.1999569684267044
以军飞行员背后的“战地救星”,"[(0, 0.30761227), (1, 0.6923877)]",0.30761227011680603,0.6923877000808716
美国海军为何相中意大利护卫舰,"[(0, 0.036718793), (1, 0.9632812)]",0.03671879321336746,0.9632812142372131
海外二十五年，倾情书写“他国故事”和“中国传奇”,"[(0, 0.41448087), (1, 0.5855192)]",0.41448086500167847,0.5855191946029663
人力就业组织为失业者提供支持,"[(0, 0.54132205), (1, 0.458678)]",0.5413220524787903,0.4586780071258545
希腊将优先重启“黄金签证”计划,"[(0, 0.37636334), (1, 0.6236366)]",0.3763633370399475,0.6236366033554077
“认领”投喂身边的流浪动物,"[(0, 0.8801753), (1, 0.11982467)]",0.8801752924919128,0.11982467025518417
这两个希腊仪式有望入选联合国非遗文化遗产名录,"[(0, 0.87311155), (1, 0.12688844)]",0.8731115460395813,0.1268884390592575
国民美食  甜美的“蜂蜜蛋糕”,"[(0, 0.97874016), (1, 0.021259865)]",0.9787401556968689,0.021259864792227745
41℃！希腊今年首轮热浪来袭,"[(0, 0.7840023), (1, 0.21599774)]",0.7840023040771484,0.21599774062633514
去希腊旅游？这些情况必须了解,"[(0, 0.3296575), (1, 0.67034245)]",0.32965749502182007,0.6703424453735352
老人肠胃病久治不愈  松动牙竟是“元凶”,"[(0, 0.912388), (1, 0.087612)]",0.912388026714325,0.08761200308799744
济阳路改建周五启动,"[(0, 0.068738036), (1, 0.93126196)]",0.06873803585767746,0.9312619566917419
科创板第一股再“吃螃蟹”,"[(0, 0.95735586), (1, 0.04264415)]",0.9573558568954468,0.04264415055513382
信息安全立法上海今年启动,"[(0, 0.80059123), (1, 0.19940878)]",0.800591230392456,0.19940878450870514
阿拉垃圾分类有了2.0版,"[(0, 0.74793756), (1, 0.25206244)]",0.7479375600814819,0.25206243991851807
统帅的深情牵挂,"[(0, 0.32262874), (1, 0.67737126)]",0.3226287364959717,0.6773712635040283
8小时接力直播带你逛街听戏,"[(0, 0.0212725), (1, 0.9787275)]",0.02127249911427498,0.9787275195121765
玻璃“风筝”,"[(0, 0.27793443), (1, 0.72206557)]",0.2779344320297241,0.7220655679702759
依法治国依法治港  巩固拓展“一国两制”,"[(0, 0.3025513), (1, 0.6974487)]",0.3025512993335724,0.6974486708641052
确保“一国两制”行稳致远,"[(0, 0.088096425), (1, 0.9119036)]",0.08809642493724823,0.9119036197662354
把制度优势转化为国家治理效能,"[(0, 0.32524523), (1, 0.67475474)]",0.3252452313899994,0.6747547388076782
不“和稀泥”，方显公平正义,"[(0, 0.28005788), (1, 0.71994215)]",0.2800578773021698,0.7199421525001526
生命至上  以人民为中心,"[(0, 0.07025776), (1, 0.9297422)]",0.0702577605843544,0.9297422170639038
聚焦法治重点  呼应社会关切,"[(1, 0.99274325)]",0.0,0.9927432537078857
5月27日两会日历,"[(0, 0.06932515), (1, 0.93067485)]",0.06932514905929565,0.9306748509407043
玩转新技术的两会“主播”们,"[(0, 0.78861225), (1, 0.21138777)]",0.7886122465133667,0.2113877683877945
两场通道满载信息干货,"[(0, 0.17932105), (1, 0.82067895)]",0.1793210506439209,0.8206789493560791
阿拉家门口垃圾分类有了2.0版,"[(0, 0.7415038), (1, 0.25849625)]",0.7415037751197815,0.2584962546825409
直播带货，成绩蛮好,"[(0, 0.73641217), (1, 0.26358783)]",0.7364121675491333,0.2635878324508667
要有“预备役”，还要有“火箭军”,"[(0, 0.69093686), (1, 0.30906314)]",0.6909368634223938,0.3090631365776062
上海今年将启动信息安全立法,"[(0, 0.6771022), (1, 0.32289782)]",0.6771022081375122,0.3228978216648102
最高检二十年数据折射社会巨变,"[(0, 0.14320496), (1, 0.856795)]",0.1432049572467804,0.8567950129508972
委员建议增设青年票等优惠票种,"[(0, 0.3134817), (1, 0.6865183)]",0.3134816884994507,0.6865183115005493
让无处不在的消费“热”起来,"[(0, 0.17223564), (1, 0.8277644)]",0.1722356379032135,0.8277643918991089
“流动”务工需创新社保管理,"[(0, 0.71908766), (1, 0.28091237)]",0.7190876603126526,0.2809123694896698
完善制度 让性侵者从业真正“受限”,"[(0, 0.9843535), (1, 0.015646497)]",0.9843534827232361,0.015646496787667274
别让悬空老人等等等,"[(0, 0.5483575), (1, 0.45164245)]",0.5483574867248535,0.4516424536705017
多些干货培训  少些注水证书,"[(0, 0.47709233), (1, 0.5229076)]",0.47709232568740845,0.5229076147079468
直播带货需规范,"[(0, 0.19074012), (1, 0.8092599)]",0.19074012339115143,0.8092598915100098
该“兜底”时要“兜底”,"[(0, 0.49452955), (1, 0.5054704)]",0.4945295453071594,0.5054703950881958
搭建出口转内销线上线下平台,"[(0, 0.08707502), (1, 0.912925)]",0.08707501739263535,0.9129250049591064
济阳路快速化改建工程周五启动,"[(0, 0.07684739), (1, 0.9231526)]",0.0768473893404007,0.9231526255607605
肥皂厂变身临江咖啡馆,"[(0, 0.09192944), (1, 0.9080705)]",0.09192944318056107,0.9080705046653748
今年预计招百人明年考虑加层楼,"[(0, 0.62812304), (1, 0.3718769)]",0.6281230449676514,0.37187689542770386
科创板首单重大资产重组获上交所通过,"[(0, 0.9955217)]",0.9955217242240906,0.0
新增确诊病例7例均为境外输入病例,"[(0, 0.048338342), (1, 0.9516617)]",0.04833834245800972,0.9516617059707642
上海昨新增1例境外输入病例,"[(0, 0.028566469), (1, 0.9714335)]",0.028566468507051468,0.9714335203170776
申城正在经历最热五月,"[(0, 0.564582), (1, 0.43541798)]",0.5645819902420044,0.4354179799556732
又到插秧季,"[(0, 0.69412094), (1, 0.30587906)]",0.6941209435462952,0.30587905645370483
徐汇举办“金牌店小二”集中行动日,"[(0, 0.23101805), (1, 0.76898193)]",0.2310180515050888,0.76898193359375
人才服务线下体验站今成立,"[(0, 0.31873402), (1, 0.681266)]",0.3187340199947357,0.6812660098075867
这艘船相当于一座陆地油气处理厂,"[(0, 0.034020074), (1, 0.96598)]",0.0340200737118721,0.9659799933433533
“科普+游戏”科技馆越来越好玩,"[(0, 0.40354803), (1, 0.59645194)]",0.4035480320453644,0.5964519381523132
在线智能调控油品调合,"[(0, 0.84333694), (1, 0.15666308)]",0.8433369398117065,0.15666307508945465
“光之利器”为大科学装置保驾护航,"[(0, 0.9925745)]",0.9925745129585266,0.0
金义新区获批设立,"[(0, 0.5052343), (1, 0.49476573)]",0.5052343010902405,0.4947657287120819
来沪揽资超471亿元,"[(0, 0.47168696), (1, 0.528313)]",0.4716869592666626,0.5283129811286926
跨境电商显集聚效应,"[(0, 0.90170646), (1, 0.09829353)]",0.9017064571380615,0.09829352796077728
宣城　南漪湖畔民俗浓,"[(0, 0.8395602), (1, 0.16043983)]",0.8395602107048035,0.16043983399868011
海门优化营商环境招引重大项目,"[(0, 0.8420458), (1, 0.15795417)]",0.842045783996582,0.1579541712999344
德清“接沪融杭”提速迈步,"[(0, 0.2818556), (1, 0.7181444)]",0.28185561299324036,0.718144416809082
新西兰昨晨遇强震 总理淡定继续直播,"[(0, 0.78229064), (1, 0.21770938)]",0.7822906374931335,0.21770937740802765
日本丈夫居家办公 超过六成妻子高兴,"[(0, 0.6928152), (1, 0.3071848)]",0.6928151845932007,0.30718478560447693
不“解封”就换地方开共和党大会,"[(0, 0.019802745), (1, 0.9801972)]",0.019802745431661606,0.9801971912384033
俄罗斯10月1日前禁止燃油进口,"[(0, 0.68097234), (1, 0.3190277)]",0.6809723377227783,0.31902769207954407
日本京都樱花季冷冷清清,"[(0, 0.8342334), (1, 0.16576664)]",0.8342334032058716,0.165766641497612
特朗普竞选主打“经济牌”引质疑,"[(0, 0.03325259), (1, 0.9667474)]",0.03325258940458298,0.9667474031448364
英国拟逐步解禁“非必需”零售业,"[(0, 0.04280567), (1, 0.9571943)]",0.04280567169189453,0.9571943283081055
日本全国宣布解除紧急状态,"[(0, 0.36444318), (1, 0.6355569)]",0.36444318294525146,0.6355568766593933
西班牙期待7月迎外国游客回归,"[(0, 0.11868178), (1, 0.8813182)]",0.11868178099393845,0.881318211555481
神药前途堪忧 特朗普承认停服,"[(0, 0.014026927), (1, 0.9859731)]",0.014026926830410957,0.9859731197357178
美国海滩泳池“下饺子”,"[(0, 0.37859648), (1, 0.62140346)]",0.3785964846611023,0.6214034557342529
世卫：非洲疫情未出现大规模暴发,"[(0, 0.04691091), (1, 0.9530891)]",0.04691091179847717,0.9530891180038452
新江南心向往,"[(0, 0.041148633), (1, 0.9588514)]",0.041148632764816284,0.9588513970375061
沪剧院直播影视金曲音乐会,"[(0, 0.97480816), (1, 0.02519187)]",0.9748081564903259,0.02519186958670616
翩翩吴越情 能不忆江南,"[(0, 0.022493713), (1, 0.97750634)]",0.022493712604045868,0.9775063395500183
李铁在沪意欲打造铁军,"[(0, 0.29572582), (1, 0.7042742)]",0.29572582244873047,0.7042741775512695
设计界前浪与后浪　约你去新天地弄潮,"[(0, 0.18007094), (1, 0.819929)]",0.1800709366798401,0.8199290037155151
攀登者,"[(0, 0.07856645), (1, 0.9214335)]",0.07856644690036774,0.9214335083961487
十五年后珠峰长高了吗？,"[(0, 0.017154787), (1, 0.9828452)]",0.017154786735773087,0.9828451871871948
山至高处人为峰,"[(0, 0.058282923), (1, 0.9417171)]",0.05828292295336723,0.9417170882225037
意无涯,"[(0, 0.14208765), (1, 0.8579123)]",0.1420876532793045,0.8579123020172119
喜来稀肉（虹泉路一号店）,"[(0, 0.7696581), (1, 0.23034196)]",0.769658088684082,0.23034195601940155
潮店讯,"[(0, 0.10202264), (1, 0.89797735)]",0.10202264040708542,0.897977352142334
“韩流”集聚地　夜市“新天地”,"[(0, 0.796687), (1, 0.20331301)]",0.7966870069503784,0.20331300795078278
前进,"[(0, 0.88773847), (1, 0.11226156)]",0.8877384662628174,0.112261563539505
怀念恩师周予同先生,"[(0, 0.114998445), (1, 0.8850016)]",0.11499844491481781,0.8850015997886658
七绝四首·乡吟草（再续）,"[(0, 0.99148655)]",0.9914865493774414,0.0
为了力量与热情，喝一杯吧,"[(0, 0.57873863), (1, 0.4212614)]",0.5787386298179626,0.42126139998435974
名字,"[(0, 0.9156025), (1, 0.08439748)]",0.9156025052070618,0.08439747989177704
老街,"[(0, 0.50468576), (1, 0.49531424)]",0.5046857595443726,0.49531424045562744
忙，不是生活的本意,"[(0, 0.6405411), (1, 0.35945895)]",0.6405410766601562,0.35945895314216614
遛车,"[(0, 0.9931742)]",0.9931741952896118,0.0
不钻洞,"[(0, 0.4135092), (1, 0.5864908)]",0.41350919008255005,0.58649080991745
踏浪飞舟惬意行,"[(0, 0.14524026), (1, 0.85475975)]",0.14524026215076447,0.8547597527503967
甏头酒,"[(0, 0.95254), (1, 0.04746)]",0.9525399804115295,0.04746000096201897
庶民的天堂,"[(0, 0.32374707), (1, 0.67625296)]",0.32374706864356995,0.6762529611587524
带状疱疹疫苗将为老年人构筑防治屏障,"[(0, 0.9172828), (1, 0.08271718)]",0.9172828197479248,0.0827171802520752
两腿麻木无力伴大小便异常　先到神经外科查一查,"[(0, 0.98898333), (1, 0.011016641)]",0.9889833331108093,0.011016640812158585
久宅后，恢复运动要循序渐进,"[(0, 0.7209242), (1, 0.27907577)]",0.7209241986274719,0.2790757715702057
均衡营养夯实免疫基石,"[(0, 0.9694275), (1, 0.030572483)]",0.9694275259971619,0.03057248331606388
逛召稼楼老屋  品美味“三宝”,"[(0, 0.5974278), (1, 0.4025722)]",0.5974277853965759,0.4025722146034241
金山古桥见证沧桑岁月,"[(0, 0.19615002), (1, 0.80385005)]",0.1961500197649002,0.8038500547409058
魔都书店,"[(0, 0.7563708), (1, 0.24362925)]",0.7563707828521729,0.24362924695014954
欧阳予倩与上海的艺术渊源,"[(0, 0.9845192), (1, 0.015480824)]",0.9845191836357117,0.015480823814868927
天山大峡谷四季如画,"[(0, 0.842132), (1, 0.157868)]",0.8421319723129272,0.15786799788475037
山西，看不尽的古建筑,"[(0, 0.016005801), (1, 0.98399425)]",0.016005801036953926,0.9839942455291748
银川周边自驾游，给你独特体验,"[(0, 0.17604673), (1, 0.8239533)]",0.1760467290878296,0.8239532709121704
黄果树瀑布奇境绝响,"[(0, 0.021949282), (1, 0.9780507)]",0.0219492819160223,0.978050708770752
抓品牌，促消费  文旅业复活有奇招,"[(0, 0.1534147), (1, 0.84658533)]",0.15341469645500183,0.8465853333473206
百位新经济企业老总“直播”招才,"[(0, 0.22745618), (1, 0.7725438)]",0.22745618224143982,0.7725437879562378
全面提高我军遂行军事任务能力,"[(0, 0.74832034), (1, 0.25167963)]",0.7483203411102295,0.2516796290874481
今日十一时  登顶,"[(0, 0.024811026), (1, 0.975189)]",0.024811025708913803,0.9751889705657959
上海代表团四十位代表领衔提出议案建议,"[(0, 0.9318655), (1, 0.06813447)]",0.9318655133247375,0.06813447177410126
全面提高我军遂行军事任务能力,"[(0, 0.9419511), (1, 0.058048904)]",0.9419510960578918,0.058048903942108154
用法治保障人民权益增进民生福祉,"[(0, 0.5796906), (1, 0.42030942)]",0.5796905755996704,0.4203094244003296
5月28日两会日历,"[(0, 0.047685187), (1, 0.95231485)]",0.04768518730998039,0.9523148536682129
做好“加试题”  中国底气何在,"[(0, 0.5037613), (1, 0.49623877)]",0.5037612915039062,0.4962387681007385
数字化减贫  有些“短板”要补上,"[(0, 0.7764037), (1, 0.22359633)]",0.7764037251472473,0.22359633445739746
“云采访”，代表团有了新闻发言人,"[(0, 0.23544316), (1, 0.7645568)]",0.23544315993785858,0.7645568251609802
疫情不会关上中国开放的大门,"[(0, 0.32280716), (1, 0.67719287)]",0.3228071630001068,0.6771928668022156
特殊两会上发出洪亮“申音”,"[(0, 0.73140806), (1, 0.2685919)]",0.7314080595970154,0.26859191060066223
与“绿色”谋发展  用创新促“联通”,"[(0, 0.8869111), (1, 0.11308897)]",0.8869110941886902,0.11308897286653519
推行分餐制使用公筷公勺,"[(0, 0.16998242), (1, 0.8300176)]",0.1699824184179306,0.830017626285553
在上海建一座统一战线博物馆,"[(0, 0.817069), (1, 0.18293104)]",0.8170689940452576,0.18293103575706482
买卖医学论文?取消一切职称！,"[(0, 0.9863386), (1, 0.013661322)]",0.9863386154174805,0.013661322183907032
“最后一公里”解决网络卡顿,"[(0, 0.7087689), (1, 0.2912311)]",0.708768904209137,0.29123109579086304
这次全国两会的七个“前所未有”,"[(0, 0.82747686), (1, 0.17252313)]",0.8274768590927124,0.1725231260061264
发言人礼堂讲 委员们远程看,"[(0, 0.8854452), (1, 0.11455484)]",0.8854451775550842,0.11455483734607697
“张爸”说话为什么大家爱听？,"[(0, 0.9904291)]",0.9904291033744812,0.0
“失能了，也要活得有尊严”,"[(0, 0.94146496), (1, 0.058535006)]",0.9414649605751038,0.058535005897283554
初入职场心态要更开放更乐观,"[(0, 0.94639194), (1, 0.053608034)]",0.9463919401168823,0.05360803380608559
互联网领域人才招聘逆势增长,"[(0, 0.6573076), (1, 0.34269238)]",0.6573076248168945,0.34269237518310547
期待有你一路同行,"[(0, 0.69633484), (1, 0.30366516)]",0.6963348388671875,0.3036651611328125
百位新经济企业老总“直播”招才,"[(0, 0.9079336), (1, 0.09206642)]",0.9079335927963257,0.09206642210483551
新增确诊病例1例 为境外输入病例,"[(0, 0.023023127), (1, 0.9769769)]",0.023023126646876335,0.9769768714904785
上海昨新增1例境外输入病例,"[(0, 0.11773064), (1, 0.8822694)]",0.11773063987493515,0.8822693824768066
证券领域全国首次！刑罚附加“从业禁止”,"[(0, 0.8491595), (1, 0.15084055)]",0.8491594791412354,0.15084055066108704
四川北路开出雷允上药妆店,"[(0, 0.5468844), (1, 0.4531156)]",0.5468844175338745,0.4531156122684479
全市已设三十六家戒烟门诊,"[(0, 0.61127734), (1, 0.38872266)]",0.6112773418426514,0.38872265815734863
上海航宇科普中心大规模改造,"[(0, 0.10067692), (1, 0.8993231)]",0.10067691653966904,0.8993231058120728
小红书带你“种草”上海品质生活,"[(0, 0.014549022), (1, 0.985451)]",0.014549021609127522,0.9854509830474854
港澳著名企业家何鸿燊逝世,"[(0, 0.023263853), (1, 0.9767361)]",0.023263853043317795,0.9767361283302307
50万口罩助松江学子返校,"[(0, 0.9557252), (1, 0.044274785)]",0.9557251930236816,0.04427478462457657
第五届“慈善箴言”征集评选活动启动,"[(0, 0.024218261), (1, 0.97578174)]",0.024218261241912842,0.9757817387580872
“快递职称”带来更多职业尊严,"[(0, 0.23524515), (1, 0.76475483)]",0.23524515330791473,0.7647548317909241
太湖水变清  民营火箭蓄势待发,"[(0, 0.1321748), (1, 0.8678252)]",0.1321748048067093,0.8678252100944519
聆听各方意见  更好关爱留守儿童,"[(0, 0.5271512), (1, 0.47284874)]",0.5271512269973755,0.4728487432003021
日放弃本月内批准法匹拉韦治疗新冠,"[(0, 0.059125707), (1, 0.94087434)]",0.05912570655345917,0.9408743381500244
荷首相遵守防疫令 未见母亲最后一面,"[(0, 0.8204462), (1, 0.17955382)]",0.8204461932182312,0.17955382168293
美经济现“粉领衰退”,"[(0, 0.16753969), (1, 0.83246034)]",0.16753968596458435,0.832460343837738
不听世卫劝  巴西力推羟氯喹,"[(0, 0.038545635), (1, 0.96145433)]",0.0385456345975399,0.9614543318748474
米其林餐厅：情怀不能当饭吃,"[(1, 0.99067235)]",0.0,0.9906723499298096
葡英拟开“旅游走廊”  游客入境无须隔离,"[(0, 0.5449535), (1, 0.45504647)]",0.5449535250663757,0.45504647493362427
